ENSG_ID	logFC	Fold.Change	AveExpr	t	P.Value	adj.P.Val	B	external_gene_id	description
ENSG00000136144	1.24559748583628	2.3711673471418	5.54209038972837	10.821879238409	6.97950325013551e-06	0.00108888186033282	4.50924425200998	RCBTB1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1 [Source:HGNC Symbol;Acc:18243]
ENSG00000184731	0.937431461955229	1.91511557793121	7.84796995015543	10.8119989210286	7.02541275812718e-06	0.00108888186033282	4.50265011865371	FAM110C	family with sequence similarity 110, member C [Source:HGNC Symbol;Acc:33340]
ENSG00000137441	-2.12991152193788	-4.37690636850036	2.697147866588	-10.7862988077094	7.14642817623966e-06	0.00109870569961156	4.48546744275303	FGFBP2	fibroblast growth factor binding protein 2 [Source:HGNC Symbol;Acc:29451]
ENSG00000166902	-0.921068090018018	-1.89351662754032	8.81851254913389	-10.7282689188734	7.42839216579345e-06	0.00113291894598949	4.44650738188079	MRPL16	mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:14476]
ENSG00000156011	1.24584241360319	2.37156993674538	6.2698899473268	10.6857257320378	7.64305587440779e-06	0.00114845072373284	4.4178010582122	PSD3	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:19093]
ENSG00000106789	1.47862156163508	2.78682336013865	3.03583366219496	10.6842325923091	7.65071558508557e-06	0.00114845072373284	4.41679133216396	CORO2A	coronin, actin binding protein, 2A [Source:HGNC Symbol;Acc:2255]
ENSG00000119801	0.86343515231982	1.8193651861523	8.60938380868173	10.6672134309868	7.73863517198908e-06	0.00115257297592812	4.40527157028649	YPEL5	yippee-like 5 (Drosophila) [Source:HGNC Symbol;Acc:18329]
ENSG00000140876	1.21887592256688	2.32765287291727	7.99223883383587	10.6247870344207	7.96279286611255e-06	0.00117676498604318	4.37646879338169	NUDT7	nudix (nucleoside diphosphate linked moiety X)-type motif 7 [Source:HGNC Symbol;Acc:8054]
ENSG00000115738	0.998211188745422	1.99752171778498	9.90973872169619	10.5909186996296	8.14697853295162e-06	0.00119100970245164	4.35338787405783	ID2	inhibitor of DNA binding 2, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:5361]
ENSG00000137501	0.816745911452335	1.76142849680761	9.51927540577547	10.5841913790088	8.18413087605772e-06	0.00119100970245164	4.3487939256116	SYTL2	synaptotagmin-like 2 [Source:HGNC Symbol;Acc:15585]
ENSG00000155380	-0.766438629773025	-1.70106542492571	2.91770906008742	-10.530234756474	8.48909645295778e-06	0.00121477836276929	4.31183546379059	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1) [Source:HGNC Symbol;Acc:10922]
ENSG00000155130	0.99615542447014	1.9946773817793	5.86599144639623	10.5241782727275	8.52411802535222e-06	0.00121477836276929	4.30767443823811	MARCKS	myristoylated alanine-rich protein kinase C substrate [Source:HGNC Symbol;Acc:6759]
ENSG00000112578	-1.33327314162287	-2.51973696985043	5.56489792821442	-10.5164059121155	8.5692997560208e-06	0.00121477836276929	4.30233082260822	BYSL	bystin-like [Source:HGNC Symbol;Acc:1157]
ENSG00000171033	0.99053149572056	1.98691684568044	5.21087235978512	10.5107506578353	8.60234363060501e-06	0.00121477836276929	4.29844011901309	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha [Source:HGNC Symbol;Acc:9017]
ENSG00000111961	1.06364530019494	2.09020624086095	4.77171858549906	10.4737057248283	8.82237303416566e-06	0.00123668911414216	4.27289900341004	SASH1	SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:19182]
ENSG00000096968	-1.36515619300998	-2.5760421384669	4.43832252957536	-10.4524836276759	8.95126753826423e-06	0.00123898904907631	4.25822407706435	JAK2	Janus kinase 2 [Source:HGNC Symbol;Acc:6192]
ENSG00000157193	-1.50318021399584	-2.8346688630613	6.18592092103709	-10.4496296161075	8.96876252478657e-06	0.00123898904907631	4.25624814822469	LRP8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:HGNC Symbol;Acc:6700]
ENSG00000054598	-0.940531386386705	-1.91923501834732	3.50991058746534	-10.4298385480117	9.09114341165318e-06	0.00124296861836514	4.24253043169044	FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:3800]
ENSG00000197249	-0.800349275441245	-1.74152269696306	6.76284603236859	-10.4239417183745	9.12796929139317e-06	0.00124296861836514	4.23843787162708	SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1 [Source:HGNC Symbol;Acc:8941]
ENSG00000054793	0.863953881606649	1.8200194669711	8.73687360602774	10.4121886590892	9.20186854118297e-06	0.00124414483595115	4.23027364364016	ATP9A	ATPase, class II, type 9A [Source:HGNC Symbol;Acc:13540]
ENSG00000114737	-1.12101046005684	-2.17499255112921	4.64169216780885	-10.3797650345674	9.40924675581155e-06	0.00126322450811825	4.20770024185017	CISH	cytokine inducible SH2-containing protein [Source:HGNC Symbol;Acc:1984]
ENSG00000144476	1.67634738007627	3.19617716633303	4.04124500493879	10.3667699081987	9.49383215971356e-06	0.00126566724680265	4.19863216894263	CXCR7	chemokine (C-X-C motif) receptor 7 [Source:HGNC Symbol;Acc:23692]
ENSG00000135709	1.40720190080066	2.65222266515413	5.40773234529807	10.290894107648	1.00050964956431e-05	0.00130724801480837	4.14544615934091	KIAA0513	KIAA0513 [Source:HGNC Symbol;Acc:29058]
ENSG00000248297	-2.00291090711096	-4.0080788958283	3.54327847811348	-10.2853239937178	1.00438308181295e-05	0.00130724801480837	4.14152554133739	AL117692.1	
ENSG00000117305	0.759715645677016	1.69315687163601	5.78479393544156	10.2837668181397	1.0054689457297e-05	0.00130724801480837	4.14042909972728	HMGCL	3-hydroxymethyl-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:5005]
ENSG00000197496	1.0093981351304	2.01307111001888	7.53729622231863	10.2798297809815	1.00822024367191e-05	0.00130724801480837	4.13765617004897	SLC2A10	solute carrier family 2 (facilitated glucose transporter), member 10 [Source:HGNC Symbol;Acc:13444]
ENSG00000160818	-0.829771323946595	-1.77740361057997	7.88373975966688	-10.262386266264	1.02051237698291e-05	0.00130724801480837	4.1253569936007	GPATCH4	G patch domain containing 4 [Source:HGNC Symbol;Acc:25982]
ENSG00000184845	1.2218522541826	2.33245986107157	2.60694506137067	10.2595189863775	1.02254896501221e-05	0.00130724801480837	4.12333322329982	DRD1	dopamine receptor D1 [Source:HGNC Symbol;Acc:3020]
ENSG00000136044	0.740961421815926	1.6712892263714	7.68489101309085	10.2276865722833	1.04546844420644e-05	0.00130724801480837	4.1008256424302	APPL2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2 [Source:HGNC Symbol;Acc:18242]
ENSG00000126749	-0.800147646018786	-1.74127932073374	9.68704493909673	-10.2257817394443	1.04685812262032e-05	0.00130724801480837	4.09947648401874	EMG1	EMG1 nucleolar protein homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:16912]
ENSG00000145287	-0.988895560912854	-1.9846650709745	2.75210321990493	-10.225115252548	1.04734485072777e-05	0.00130724801480837	4.09900436156683	PLAC8	placenta-specific 8 [Source:HGNC Symbol;Acc:19254]
ENSG00000148218	0.793003398186634	1.73267779401999	6.15027744604067	10.2155947099667	1.05432542271274e-05	0.00130724801480837	4.09225674380436	ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:395]
ENSG00000112208	-0.747680187689873	-1.67909072883209	7.637490652722	-10.2133188241882	1.05600185837436e-05	0.00130724801480837	4.09064275453255	BAG2	BCL2-associated athanogene 2 [Source:HGNC Symbol;Acc:938]
ENSG00000159423	0.819377150280393	1.76464398448468	6.07354347552728	10.1801173496759	1.08080192900079e-05	0.00132931664351426	4.06705457082104	ALDH4A1	aldehyde dehydrogenase 4 family, member A1 [Source:HGNC Symbol;Acc:406]
ENSG00000165169	-0.851386415192319	-1.8042339427649	9.90942003018508	-10.1185863364844	1.12851207728848e-05	0.00137909963086074	4.02312717536325	DYNLT3	dynein, light chain, Tctex-type 3 [Source:HGNC Symbol;Acc:11694]
ENSG00000165732	-0.772080260160555	-1.70773043077681	9.32816330174152	-10.1064334147603	1.1382124423364e-05	0.00138209439494912	4.01441833619817	DDX21	DEAD (Asp-Glu-Ala-Asp) box polypeptide 21 [Source:HGNC Symbol;Acc:2744]
ENSG00000172183	-1.49816687286374	-2.82483553141031	6.67884225805572	-10.0886233010841	1.15259797337646e-05	0.00139070428888917	4.00163590039894	ISG20	interferon stimulated exonuclease gene 20kDa [Source:HGNC Symbol;Acc:6130]
ENSG00000137642	0.715859805748106	1.64246178711349	6.53012999983089	10.0786013112412	1.16078261742404e-05	0.00139177105777182	3.99443277333154	SORL1	sortilin-related receptor, L(DLR class) A repeats-containing [Source:HGNC Symbol;Acc:11185]
ENSG00000175175	-0.810974880798807	-1.75439655086894	6.7215946509283	-10.0374721101738	1.19506201827353e-05	0.00141817821717631	3.96479410157335	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent, 1E [Source:HGNC Symbol;Acc:19322]
ENSG00000118707	-1.33612619251634	-2.52472489221945	5.60181118627729	-10.0343795593474	1.19768512885746e-05	0.00141817821717631	3.96256046640989	TGIF2	TGFB-induced factor homeobox 2 [Source:HGNC Symbol;Acc:15764]
ENSG00000157514	1.21949020386888	2.32864416909741	5.22705775073609	10.0117500068935	1.21707752899973e-05	0.00142964318989447	3.94619432639653	TSC22D3	TSC22 domain family, member 3 [Source:HGNC Symbol;Acc:3051]
ENSG00000164331	0.882128166678801	1.84309210242647	7.97427879928144	10.0052675688063	1.22269744403389e-05	0.00142964318989447	3.94149906846487	ANKRA2	ankyrin repeat, family A (RFXANK-like), 2 [Source:HGNC Symbol;Acc:13208]
ENSG00000135632	-1.02435661646661	-2.03405207709827	4.12890087103875	-9.99288970822419	1.233509494491e-05	0.00142964318989447	3.9325250158587	SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:16258]
ENSG00000107833	-1.11871396996007	-2.17153313981427	7.45188512720176	-9.98850610332195	1.23736427996532e-05	0.00142964318989447	3.92934411961675	NPM3	nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:7931]
ENSG00000196372	-0.785960284096254	-1.72423962284667	6.30458399473936	-9.96708485638327	1.25639697690144e-05	0.00144288867274994	3.9137794202771	ASB13	ankyrin repeat and SOCS box-containing 13 [Source:HGNC Symbol;Acc:19765]
ENSG00000179041	-1.02408564151447	-2.03367006607771	8.87802506545587	-9.94055459336951	1.28042624519138e-05	0.00144906839306114	3.89445474896446	RRS1	RRS1 ribosome biogenesis regulator homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:17083]
ENSG00000113580	0.726952302523886	1.65513891009011	8.89172060447816	9.94011014827506	1.28083316360276e-05	0.00144906839306114	3.89413056357554	NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor) [Source:HGNC Symbol;Acc:7978]
ENSG00000111907	-0.842671728165381	-1.7933682086434	10.2208924694876	-9.92143283885744	1.2980654372882e-05	0.00144906839306114	3.88049356527527	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]
ENSG00000171724	1.13728593891564	2.19966822472779	2.50907777647081	9.915894328708	1.30322536865364e-05	0.00144906839306114	3.876444628838	VAT1L	vesicle amine transport protein 1 homolog (T. californica)-like [Source:HGNC Symbol;Acc:29315]
ENSG00000135372	-0.760366085160226	-1.69392040401569	7.74398039090024	-9.90676323614771	1.311782675269e-05	0.00144906839306114	3.86976426339564	NAT10	N-acetyltransferase 10 (GCN5-related) [Source:HGNC Symbol;Acc:29830]
ENSG00000213463	0.803716695570656	1.74559236372731	7.13963854454217	9.90511905885859	1.3133302276532e-05	0.00144906839306114	3.86856070223812	SYNJ2BP	synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:18955]
ENSG00000065361	0.75388490435423	1.68632768290885	7.0301941678736	9.89545769746412	1.32246532671653e-05	0.00144906839306114	3.86148430978579	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]
ENSG00000111653	0.887563099221899	1.85004850893924	3.44669186489102	9.8953299921117	1.32258655262609e-05	0.00144906839306114	3.86139072555561	ING4	inhibitor of growth family, member 4 [Source:HGNC Symbol;Acc:19423]
ENSG00000163485	-1.3989961411898	-2.63718017524774	3.77331558841813	-9.88529779819164	1.33214884145163e-05	0.00145120488648193	3.854035128692	ADORA1	adenosine A1 receptor [Source:HGNC Symbol;Acc:262]
ENSG00000082516	-0.75329667168449	-1.68564025361233	8.47124936918459	-9.86741613632712	1.34938603039149e-05	0.0014616304138286	3.84090534038645	GEMIN5	gem (nuclear organelle) associated protein 5 [Source:HGNC Symbol;Acc:20043]
ENSG00000105810	0.949340631702134	1.93098991790641	3.36810187623625	9.80829976918174	1.40817918381483e-05	0.00151669649492915	3.79732484396657	CDK6	cyclin-dependent kinase 6 [Source:HGNC Symbol;Acc:1777]
ENSG00000136997	-0.873364722962375	-1.83193043857681	8.98912665516831	-9.77624413047366	1.44125853339371e-05	0.00152676765260301	3.77358133671055	MYC	v-myc myelocytomatosis viral oncogene homolog (avian) [Source:HGNC Symbol;Acc:7553]
ENSG00000164117	0.76427680838992	1.6985183545731	6.53535395364161	9.77306862566259	1.4445826570152e-05	0.00152676765260301	3.77122493787511	FBXO8	F-box protein 8 [Source:HGNC Symbol;Acc:13587]
ENSG00000118515	-1.52436437588104	-2.87659950551339	3.58358957873225	-9.76892213596278	1.44893617230273e-05	0.00152676765260301	3.76814684230689	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:10810]
ENSG00000130066	0.698795153379111	1.62314867656528	9.52379666181124	9.76832499788994	1.44956433655657e-05	0.00152676765260301	3.76770345476128	SAT1	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:10540]
ENSG00000108179	-0.703682463220806	-1.62865661981706	9.17522572585996	-9.68580588070635	1.53938507743488e-05	0.00160804980806375	3.70616511257792	PPIF	peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:9259]
ENSG00000102409	1.51016608757918	2.84842829232048	3.65639693241201	9.68206162471132	1.54360635163484e-05	0.00160804980806375	3.70336025821233	BEX4	brain expressed, X-linked 4 [Source:HGNC Symbol;Acc:25475]
ENSG00000198211	-0.811685971534559	-1.75526148947234	3.69911374164106	-9.66839103700205	1.55912925143892e-05	0.00161539348094737	3.69311017845376	TUBB3	melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor) [Source:HGNC Symbol;Acc:6929]
ENSG00000140465	0.947184032663505	1.92810555225903	1.9003014427296	9.65107299729803	1.57904595722943e-05	0.00162718552046605	3.68010421632487	CYP1A1	cytochrome P450, family 1, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:2595]
ENSG00000141934	0.679586378860516	1.6016804870274	8.21093663585006	9.63021757040968	1.60341083110518e-05	0.00163592446342502	3.66441033528686	PPAP2C	phosphatidic acid phosphatase type 2C [Source:HGNC Symbol;Acc:9230]
ENSG00000197299	-0.988081255404301	-1.9835451754715	5.98231212094117	-9.62361999494887	1.61120624413182e-05	0.00163592446342502	3.65943846434951	BLM	Bloom syndrome, RecQ helicase-like [Source:HGNC Symbol;Acc:1058]
ENSG00000102547	1.02793123290391	2.03909816860006	4.24146071201182	9.62187932236992	1.61327003317196e-05	0.00163592446342502	3.65812613677104	CAB39L	calcium binding protein 39-like [Source:HGNC Symbol;Acc:20290]
ENSG00000173145	-0.758945189728604	-1.69225290060924	6.94254713364126	-9.59932641385788	1.64027935052147e-05	0.00165249424956282	3.64110138606594	NOC3L	nucleolar complex associated 3 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:24034]
ENSG00000100591	-0.743283903616215	-1.6739818708119	9.67176627368646	-9.58911977894782	1.65266929624964e-05	0.00165249424956282	3.63338335163877	AHSA1	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast) [Source:HGNC Symbol;Acc:1189]
ENSG00000005100	-0.772265772878316	-1.70795003788293	6.92473425774532	-9.58670596857138	1.65561478003828e-05	0.00165249424956282	3.63155687211365	DHX33	DEAH (Asp-Glu-Ala-His) box polypeptide 33 [Source:HGNC Symbol;Acc:16718]
ENSG00000137393	0.975844987185944	1.96679281131163	3.11492023657767	9.56985701859988	1.67633976803803e-05	0.00165701289956899	3.61879472830387	RNF144B	ring finger protein 144B [Source:HGNC Symbol;Acc:21578]
ENSG00000175938	1.35751435584478	2.56243312951105	5.50528406706756	9.56890000402207	1.67752564843063e-05	0.00165701289956899	3.61806916503979	ORAI3	ORAI calcium release-activated calcium modulator 3 [Source:HGNC Symbol;Acc:28185]
ENSG00000177189	-0.982414663482295	-1.97576952254257	4.54821926295033	-9.54183580745003	1.71145503771305e-05	0.00168181334221452	3.59752013339638	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3 [Source:HGNC Symbol;Acc:10432]
ENSG00000154743	-0.78344097425432	-1.72123129248741	6.38629231797171	-9.53025507801923	1.72620807217979e-05	0.00168761183015567	3.58870935502902	TSEN2	tRNA splicing endonuclease 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28422]
ENSG00000180530	-0.99578790925637	-1.99416931812131	9.04169013534308	-9.50162834593431	1.76329272082948e-05	0.00171507206274965	3.56688360743527	NRIP1	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:8001]
ENSG00000183508	-0.804880018307724	-1.74700049654484	5.84474543529716	-9.46536656575103	1.81155795239355e-05	0.00175307313728074	3.53914202941213	FAM46C	family with sequence similarity 46, member C [Source:HGNC Symbol;Acc:24712]
ENSG00000183844	0.975657031248104	1.96653659201551	3.78773066201845	9.40609870199378	1.89366960181228e-05	0.00182327865095704	3.49357072601914	FAM3B	family with sequence similarity 3, member B [Source:HGNC Symbol;Acc:1253]
ENSG00000166886	-1.27391613868215	-2.41817078357921	4.46628399467433	-9.39097491255657	1.91528568802806e-05	0.00183482444002849	3.48189617632154	NAB2	NGFI-A binding protein 2 (EGR1 binding protein 2) [Source:HGNC Symbol;Acc:7627]
ENSG00000185052	0.963285539377149	1.94974511873868	6.438334917655	9.37299558000532	1.94134407668934e-05	0.00185048917390028	3.46799299495012	SLC24A3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:10977]
ENSG00000172175	-0.725806378336525	-1.65382476496466	4.0841928098452	-9.35346859867558	1.97009703755872e-05	0.00185839599114358	3.45286300114547	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1 [Source:HGNC Symbol;Acc:6819]
ENSG00000145685	0.728463025463695	1.65687300211014	6.45061062994281	9.3495571050069	1.97591385712449e-05	0.00185839599114358	3.44982851023546	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]
ENSG00000117593	-0.979038594598376	-1.97115140489748	7.20297845870686	-9.34756503360619	1.97888368758994e-05	0.00185839599114358	3.44828260067752	DARS2	aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:25538]
ENSG00000155792	-0.903173171862434	-1.87017486583036	8.17262162990892	-9.33315409676775	2.00051760531687e-05	0.00186228720269661	3.43708952711159	DEPDC6	DEP domain containing 6 [Source:HGNC Symbol;Acc:22953]
ENSG00000115594	2.01831335948403	4.05109904975001	5.41457084414111	9.33179973306188	2.00256439652122e-05	0.00186228720269661	3.43603670321715	IL1R1	interleukin 1 receptor, type I [Source:HGNC Symbol;Acc:5993]
